protocol_family,path,t,price
independent_argmax,independent_argmax_block_40,130,1214.82177734375
independent_argmax,independent_argmax_block_40,131,1215.2703857421875
independent_argmax,independent_argmax_block_40,132,1215.5279541015625
independent_argmax,independent_argmax_block_40,133,1215.680419921875
independent_argmax,independent_argmax_block_40,134,1215.767822265625
independent_argmax,independent_argmax_block_40,135,1215.8204345703125
independent_argmax,independent_argmax_block_40,136,1215.854736328125
independent_argmax,independent_argmax_block_40,137,1215.8740234375
independent_argmax,independent_argmax_block_40,138,1215.8740234375
independent_argmax,independent_argmax_block_40,139,1217.2410888671875
independent_argmax,independent_argmax_block_40,140,1218.00927734375
independent_argmax,independent_argmax_block_40,141,1218.4456787109375
independent_argmax,independent_argmax_block_40,142,1218.6929931640625
independent_argmax,independent_argmax_block_40,143,1218.8369140625
independent_argmax,independent_argmax_block_40,144,1218.9222412109375
independent_argmax,independent_argmax_block_40,145,1218.9747314453125
independent_argmax,independent_argmax_block_40,146,1219.004150390625
independent_argmax,independent_argmax_block_40,147,1219.0233154296875
independent_argmax,independent_argmax_block_40,148,1219.0233154296875
independent_argmax,independent_argmax_block_40,149,1220.3404541015625
independent_argmax,independent_argmax_block_40,150,1221.0865478515625
independent_argmax,independent_argmax_block_40,151,1221.510498046875
independent_argmax,independent_argmax_block_40,152,1221.7530517578125
independent_argmax,independent_argmax_block_40,153,1221.895751953125
independent_argmax,independent_argmax_block_40,154,1221.9818115234375
independent_argmax,independent_argmax_block_40,155,1222.03271484375
independent_argmax,independent_argmax_block_40,156,1222.0633544921875
independent_argmax,independent_argmax_block_40,157,1222.0819091796875
independent_argmax,independent_argmax_block_40,158,1222.0819091796875
independent_argmax,independent_argmax_block_40,159,1223.366455078125
independent_argmax,independent_argmax_block_40,160,1224.0921630859375
independent_argmax,independent_argmax_block_40,161,1224.5062255859375
independent_argmax,independent_argmax_block_40,162,1224.73828125
independent_argmax,independent_argmax_block_40,163,1224.8798828125
independent_argmax,independent_argmax_block_40,164,1224.959716796875
independent_argmax,independent_argmax_block_40,165,1225.010498046875
independent_argmax,independent_argmax_block_40,166,1225.043701171875
independent_argmax,independent_argmax_block_40,167,1225.05908203125
independent_argmax,independent_argmax_block_40,168,1225.05908203125
independent_argmax,independent_argmax_block_40,169,1226.3150634765625
independent_argmax,independent_argmax_block_40,170,1226.98046875
independent_argmax,independent_argmax_block_40,171,1227.39501953125
independent_argmax,independent_argmax_block_40,172,1227.6309814453125
independent_argmax,independent_argmax_block_40,173,1227.776123046875
independent_argmax,independent_argmax_block_40,174,1227.850341796875
independent_argmax,independent_argmax_block_40,175,1227.904052734375
independent_argmax,independent_argmax_block_40,176,1227.9378662109375
independent_argmax,independent_argmax_block_40,177,1227.9600830078125
independent_argmax,independent_argmax_block_40,178,1227.9600830078125
independent_argmax,independent_argmax_block_40,179,1229.1884765625
independent_argmax,independent_argmax_block_40,180,1229.88134765625
independent_argmax,independent_argmax_block_40,181,1230.2794189453125
independent_argmax,independent_argmax_block_40,182,1230.499755859375
independent_argmax,independent_argmax_block_40,183,1230.628662109375
independent_argmax,independent_argmax_block_40,184,1230.7076416015625
independent_argmax,independent_argmax_block_40,185,1230.752197265625
independent_argmax,independent_argmax_block_40,186,1230.780517578125
independent_argmax,independent_argmax_block_40,187,1230.7923583984375
independent_argmax,independent_argmax_block_40,188,1230.7923583984375
independent_argmax,independent_argmax_block_40,189,1231.9996337890625
independent_argmax,independent_argmax_block_40,190,1232.674560546875
independent_argmax,independent_argmax_block_40,191,1233.0535888671875
independent_argmax,independent_argmax_block_40,192,1233.2711181640625
independent_argmax,independent_argmax_block_40,193,1233.3980712890625
independent_argmax,independent_argmax_block_40,194,1233.475830078125
independent_argmax,independent_argmax_block_40,195,1233.4598388671875
independent_argmax,independent_argmax_block_40,196,1233.5029296875
independent_argmax,independent_argmax_block_40,197,1233.5361328125
independent_argmax,independent_argmax_block_40,198,1233.5361328125
independent_argmax,independent_argmax_block_40,199,1234.7135009765625
independent_argmax,independent_argmax_block_40,200,1235.3831787109375
independent_argmax,independent_argmax_block_40,201,1235.70458984375
independent_argmax,independent_argmax_block_40,202,1235.9385986328125
independent_argmax,independent_argmax_block_40,203,1236.0828857421875
independent_argmax,independent_argmax_block_40,204,1236.17529296875
independent_argmax,independent_argmax_block_40,205,1236.2298583984375
independent_argmax,independent_argmax_block_40,206,1236.263916015625
independent_argmax,independent_argmax_block_40,207,1236.28759765625
independent_argmax,independent_argmax_block_40,208,1236.28759765625
independent_argmax,independent_argmax_block_40,209,1237.443603515625
independent_argmax,independent_argmax_block_40,210,1238.0966796875
independent_argmax,independent_argmax_block_40,211,1238.468994140625
independent_argmax,independent_argmax_block_40,212,1238.6787109375
independent_argmax,independent_argmax_block_40,213,1238.8050537109375
independent_argmax,independent_argmax_block_40,214,1238.8787841796875
independent_argmax,independent_argmax_block_40,215,1238.926513671875
independent_argmax,independent_argmax_block_40,216,1238.9544677734375
independent_argmax,independent_argmax_block_40,217,1238.97265625
independent_argmax,independent_argmax_block_40,218,1238.97265625
independent_argmax,independent_argmax_block_40,219,1240.11572265625
independent_argmax,independent_argmax_block_40,220,1240.761962890625
independent_argmax,independent_argmax_block_40,221,1241.1236572265625
independent_argmax,independent_argmax_block_40,222,1241.33447265625
independent_argmax,independent_argmax_block_40,223,1241.4525146484375
independent_argmax,independent_argmax_block_40,224,1241.5264892578125
independent_argmax,independent_argmax_block_40,225,1241.57373046875
independent_argmax,independent_argmax_block_40,226,1241.603271484375
independent_argmax,independent_argmax_block_40,227,1241.6195068359375
independent_argmax,independent_argmax_block_40,228,1241.6195068359375
independent_argmax,independent_argmax_block_40,229,1242.7484130859375
independent_argmax,independent_argmax_block_40,230,1243.3841552734375
independent_argmax,independent_argmax_block_40,231,1243.7408447265625
independent_argmax,independent_argmax_block_40,232,1243.9462890625
independent_argmax,independent_argmax_block_40,233,1244.0673828125
independent_argmax,independent_argmax_block_40,234,1244.140625
independent_argmax,independent_argmax_block_40,235,1244.18310546875
independent_argmax,independent_argmax_block_40,236,1244.2117919921875
independent_argmax,independent_argmax_block_40,237,1244.2208251953125
independent_argmax,independent_argmax_block_40,238,1244.2208251953125
independent_argmax,independent_argmax_block_40,239,1245.3338623046875
independent_argmax,independent_argmax_block_40,240,1245.9619140625
independent_argmax,independent_argmax_block_40,241,1246.318359375
independent_argmax,independent_argmax_block_40,242,1246.5233154296875
independent_argmax,independent_argmax_block_40,243,1246.6439208984375
independent_argmax,independent_argmax_block_40,244,1246.71630859375
independent_argmax,independent_argmax_block_40,245,1246.76123046875
independent_argmax,independent_argmax_block_40,246,1246.7880859375
independent_argmax,independent_argmax_block_40,247,1246.8038330078125
independent_argmax,independent_argmax_block_40,248,1246.8038330078125
independent_argmax,independent_argmax_block_40,249,1247.904296875
independent_argmax,independent_argmax_block_40,250,1248.5263671875
independent_argmax,independent_argmax_block_40,251,1248.8775634765625
independent_argmax,independent_argmax_block_41,0,1253.30004883
independent_argmax,independent_argmax_block_41,1,1218.2800293
independent_argmax,independent_argmax_block_41,2,1237.90002441
independent_argmax,independent_argmax_block_41,3,1261.15002441
independent_argmax,independent_argmax_block_41,4,1253.22998047
independent_argmax,independent_argmax_block_41,5,1261.11999512
independent_argmax,independent_argmax_block_41,6,1275.92004395
independent_argmax,independent_argmax_block_41,7,1229.09997559
independent_argmax,independent_argmax_block_41,8,1239.69995117
independent_argmax,independent_argmax_block_41,9,1263.84997559
independent_argmax,independent_argmax_block_41,10,1251.7800293
independent_argmax,independent_argmax_block_41,11,1257.81005859
independent_argmax,independent_argmax_block_41,12,1236.91003418
independent_argmax,independent_argmax_block_41,13,1216.13000488
independent_argmax,independent_argmax_block_41,14,1215.65002441
independent_argmax,independent_argmax_block_41,15,1192.97998047
independent_argmax,independent_argmax_block_41,16,1188.04003906
independent_argmax,independent_argmax_block_41,17,1161.79003906
independent_argmax,independent_argmax_block_41,18,1161.7900390625
independent_argmax,independent_argmax_block_41,19,1164.7235107421875
independent_argmax,independent_argmax_block_41,20,1166.3779296875
independent_argmax,independent_argmax_block_41,21,1167.320068359375
independent_argmax,independent_argmax_block_41,22,1167.849365234375
independent_argmax,independent_argmax_block_41,23,1168.1676025390625
independent_argmax,independent_argmax_block_41,24,1168.3489990234375
independent_argmax,independent_argmax_block_41,25,1168.456787109375
independent_argmax,independent_argmax_block_41,26,1168.41943359375
independent_argmax,independent_argmax_block_41,27,1168.468994140625
independent_argmax,independent_argmax_block_41,28,1168.468994140625
independent_argmax,independent_argmax_block_41,29,1171.047607421875
independent_argmax,independent_argmax_block_41,30,1172.4476318359375
independent_argmax,independent_argmax_block_41,31,1173.265380859375
independent_argmax,independent_argmax_block_41,32,1173.7421875
independent_argmax,independent_argmax_block_41,33,1174.0203857421875
independent_argmax,independent_argmax_block_41,34,1174.17822265625
independent_argmax,independent_argmax_block_41,35,1174.2857666015625
independent_argmax,independent_argmax_block_41,36,1174.3448486328125
independent_argmax,independent_argmax_block_41,37,1174.388671875
independent_argmax,independent_argmax_block_41,38,1174.388671875
independent_argmax,independent_argmax_block_41,39,1176.7359619140625
independent_argmax,independent_argmax_block_41,40,1177.910400390625
independent_argmax,independent_argmax_block_41,41,1178.6873779296875
independent_argmax,independent_argmax_block_41,42,1179.1424560546875
independent_argmax,independent_argmax_block_41,43,1179.4217529296875
independent_argmax,independent_argmax_block_41,44,1179.5909423828125
independent_argmax,independent_argmax_block_41,45,1179.700927734375
independent_argmax,independent_argmax_block_41,46,1179.7623291015625
independent_argmax,independent_argmax_block_41,47,1179.797119140625
independent_argmax,independent_argmax_block_41,48,1179.797119140625
independent_argmax,independent_argmax_block_41,49,1181.96826171875
independent_argmax,independent_argmax_block_41,50,1183.125732421875
independent_argmax,independent_argmax_block_41,51,1183.83349609375
independent_argmax,independent_argmax_block_41,52,1184.242431640625
independent_argmax,independent_argmax_block_41,53,1184.48974609375
independent_argmax,independent_argmax_block_41,54,1184.6324462890625
independent_argmax,independent_argmax_block_41,55,1184.7239990234375
independent_argmax,independent_argmax_block_41,56,1184.77880859375
independent_argmax,independent_argmax_block_41,57,1184.8173828125
independent_argmax,independent_argmax_block_41,58,1184.8173828125
independent_argmax,independent_argmax_block_41,59,1186.8336181640625
independent_argmax,independent_argmax_block_41,60,1187.9742431640625
independent_argmax,independent_argmax_block_41,61,1188.6109619140625
independent_argmax,independent_argmax_block_41,62,1188.97900390625
independent_argmax,independent_argmax_block_41,63,1189.1903076171875
independent_argmax,independent_argmax_block_41,64,1189.3226318359375
independent_argmax,independent_argmax_block_41,65,1189.3997802734375
independent_argmax,independent_argmax_block_41,66,1189.4476318359375
independent_argmax,independent_argmax_block_41,67,1189.4793701171875
independent_argmax,independent_argmax_block_41,68,1189.4793701171875
independent_argmax,independent_argmax_block_41,69,1191.3798828125
independent_argmax,independent_argmax_block_41,70,1192.455810546875
independent_argmax,independent_argmax_block_41,71,1193.0648193359375
independent_argmax,independent_argmax_block_41,72,1193.410888671875
independent_argmax,independent_argmax_block_41,73,1193.620361328125
independent_argmax,independent_argmax_block_41,74,1193.743896484375
independent_argmax,independent_argmax_block_41,75,1193.8206787109375
independent_argmax,independent_argmax_block_41,76,1193.86376953125
independent_argmax,independent_argmax_block_41,77,1193.8985595703125
independent_argmax,independent_argmax_block_41,78,1193.8985595703125
independent_argmax,independent_argmax_block_41,79,1195.67822265625
independent_argmax,independent_argmax_block_41,80,1196.6800537109375
independent_argmax,independent_argmax_block_41,81,1197.252685546875
independent_argmax,independent_argmax_block_41,82,1197.57666015625
independent_argmax,independent_argmax_block_41,83,1197.7679443359375
independent_argmax,independent_argmax_block_41,84,1197.87939453125
independent_argmax,independent_argmax_block_41,85,1197.947021484375
independent_argmax,independent_argmax_block_41,86,1197.9862060546875
independent_argmax,independent_argmax_block_41,87,1198.01513671875
independent_argmax,independent_argmax_block_41,88,1198.01513671875
independent_argmax,independent_argmax_block_41,89,1199.70361328125
independent_argmax,independent_argmax_block_41,90,1200.6490478515625
independent_argmax,independent_argmax_block_41,91,1201.1796875
independent_argmax,independent_argmax_block_41,92,1201.479248046875
independent_argmax,independent_argmax_block_41,93,1201.663818359375
independent_argmax,independent_argmax_block_41,94,1201.771240234375
independent_argmax,independent_argmax_block_41,95,1201.840576171875
independent_argmax,independent_argmax_block_41,96,1201.87890625
independent_argmax,independent_argmax_block_41,97,1201.9072265625
independent_argmax,independent_argmax_block_41,98,1201.9072265625
independent_argmax,independent_argmax_block_41,99,1203.5042724609375
independent_argmax,independent_argmax_block_41,100,1204.4063720703125
independent_argmax,independent_argmax_block_41,101,1204.91552734375
independent_argmax,independent_argmax_block_41,102,1205.2095947265625
independent_argmax,independent_argmax_block_41,103,1205.3814697265625
independent_argmax,independent_argmax_block_41,104,1205.48583984375
independent_argmax,independent_argmax_block_41,105,1205.546630859375
independent_argmax,independent_argmax_block_41,106,1205.5833740234375
independent_argmax,independent_argmax_block_41,107,1205.6068115234375
independent_argmax,independent_argmax_block_41,108,1205.6068115234375
independent_argmax,independent_argmax_block_41,109,1207.031494140625
independent_argmax,independent_argmax_block_41,110,1207.92333984375
independent_argmax,independent_argmax_block_41,111,1208.426025390625
independent_argmax,independent_argmax_block_41,112,1208.7261962890625
independent_argmax,independent_argmax_block_41,113,1208.89892578125
independent_argmax,independent_argmax_block_41,114,1209.0028076171875
independent_argmax,independent_argmax_block_41,115,1209.01708984375
independent_argmax,independent_argmax_block_41,116,1209.0633544921875
independent_argmax,independent_argmax_block_41,117,1209.097412109375
independent_argmax,independent_argmax_block_41,118,1209.097412109375
independent_argmax,independent_argmax_block_41,119,1210.5589599609375
independent_argmax,independent_argmax_block_41,120,1211.3839111328125
independent_argmax,independent_argmax_block_41,121,1211.850830078125
independent_argmax,independent_argmax_block_41,122,1212.11376953125
independent_argmax,independent_argmax_block_41,123,1212.2672119140625
independent_argmax,independent_argmax_block_41,124,1212.35986328125
independent_argmax,independent_argmax_block_41,125,1212.4161376953125
independent_argmax,independent_argmax_block_41,126,1212.45068359375
independent_argmax,independent_argmax_block_41,127,1212.4720458984375
independent_argmax,independent_argmax_block_41,128,1212.4720458984375
independent_argmax,independent_argmax_block_41,129,1213.8778076171875
independent_argmax,independent_argmax_block_41,130,1214.6744384765625
independent_argmax,independent_argmax_block_41,131,1215.119384765625
independent_argmax,independent_argmax_block_41,132,1215.374755859375
independent_argmax,independent_argmax_block_41,133,1215.527099609375
independent_argmax,independent_argmax_block_41,134,1215.619384765625
independent_argmax,independent_argmax_block_41,135,1215.6768798828125
independent_argmax,independent_argmax_block_41,136,1215.70947265625
independent_argmax,independent_argmax_block_41,137,1215.7296142578125
independent_argmax,independent_argmax_block_41,138,1215.7296142578125
independent_argmax,independent_argmax_block_41,139,1217.088623046875
independent_argmax,independent_argmax_block_41,140,1217.8607177734375
independent_argmax,independent_argmax_block_41,141,1218.2957763671875
independent_argmax,independent_argmax_block_41,142,1218.5440673828125
independent_argmax,independent_argmax_block_41,143,1218.6859130859375
independent_argmax,independent_argmax_block_41,144,1218.7733154296875
independent_argmax,independent_argmax_block_41,145,1218.8240966796875
independent_argmax,independent_argmax_block_41,146,1218.8587646484375
independent_argmax,independent_argmax_block_41,147,1218.8778076171875
independent_argmax,independent_argmax_block_41,148,1218.8778076171875
independent_argmax,independent_argmax_block_41,149,1220.19921875
independent_argmax,independent_argmax_block_41,150,1220.9447021484375
independent_argmax,independent_argmax_block_41,151,1221.3599853515625
independent_argmax,independent_argmax_block_41,152,1221.5999755859375
independent_argmax,independent_argmax_block_41,153,1221.7340087890625
independent_argmax,independent_argmax_block_41,154,1221.822021484375
independent_argmax,independent_argmax_block_41,155,1221.8443603515625
independent_argmax,independent_argmax_block_41,156,1221.8856201171875
independent_argmax,independent_argmax_block_41,157,1221.9132080078125
independent_argmax,independent_argmax_block_41,158,1221.9132080078125
independent_argmax,independent_argmax_block_41,159,1223.1956787109375
independent_argmax,independent_argmax_block_41,160,1223.919677734375
independent_argmax,independent_argmax_block_41,161,1224.330810546875
independent_argmax,independent_argmax_block_41,162,1224.5709228515625
independent_argmax,independent_argmax_block_41,163,1224.70703125
independent_argmax,independent_argmax_block_41,164,1224.79345703125
independent_argmax,independent_argmax_block_41,165,1224.841796875
independent_argmax,independent_argmax_block_41,166,1224.8765869140625
independent_argmax,independent_argmax_block_41,167,1224.891357421875
independent_argmax,independent_argmax_block_41,168,1224.891357421875
independent_argmax,independent_argmax_block_41,169,1226.14599609375
independent_argmax,independent_argmax_block_41,170,1226.856689453125
independent_argmax,independent_argmax_block_41,171,1227.2574462890625
independent_argmax,independent_argmax_block_41,172,1227.4832763671875
independent_argmax,independent_argmax_block_41,173,1227.619873046875
independent_argmax,independent_argmax_block_41,174,1227.7021484375
independent_argmax,independent_argmax_block_41,175,1227.751953125
independent_argmax,independent_argmax_block_41,176,1227.783203125
independent_argmax,independent_argmax_block_41,177,1227.8021240234375
independent_argmax,independent_argmax_block_41,178,1227.8021240234375
independent_argmax,independent_argmax_block_41,179,1229.033935546875
independent_argmax,independent_argmax_block_41,180,1229.7247314453125
independent_argmax,independent_argmax_block_41,181,1230.1168212890625
independent_argmax,independent_argmax_block_41,182,1230.3377685546875
independent_argmax,independent_argmax_block_41,183,1230.4681396484375
independent_argmax,independent_argmax_block_41,184,1230.5462646484375
independent_argmax,independent_argmax_block_41,185,1230.593994140625
independent_argmax,independent_argmax_block_41,186,1230.623779296875
independent_argmax,independent_argmax_block_41,187,1230.6409912109375
independent_argmax,independent_argmax_block_41,188,1230.6409912109375
independent_argmax,independent_argmax_block_41,189,1231.8414306640625
independent_argmax,independent_argmax_block_41,190,1232.5208740234375
independent_argmax,independent_argmax_block_41,191,1232.903564453125
independent_argmax,independent_argmax_block_41,192,1233.122802734375
independent_argmax,independent_argmax_block_41,193,1233.2529296875
independent_argmax,independent_argmax_block_41,194,1233.3309326171875
independent_argmax,independent_argmax_block_41,195,1233.3770751953125
independent_argmax,independent_argmax_block_41,196,1233.4078369140625
independent_argmax,independent_argmax_block_41,197,1233.4244384765625
independent_argmax,independent_argmax_block_41,198,1233.4244384765625
independent_argmax,independent_argmax_block_41,199,1234.6077880859375
independent_argmax,independent_argmax_block_41,200,1235.2745361328125
independent_argmax,independent_argmax_block_41,201,1235.65673828125
independent_argmax,independent_argmax_block_41,202,1235.872314453125
independent_argmax,independent_argmax_block_41,203,1235.999755859375
independent_argmax,independent_argmax_block_41,204,1236.07568359375
independent_argmax,independent_argmax_block_41,205,1236.1234130859375
independent_argmax,independent_argmax_block_41,206,1236.1561279296875
independent_argmax,independent_argmax_block_41,207,1236.1722412109375
independent_argmax,independent_argmax_block_41,208,1236.1722412109375
independent_argmax,independent_argmax_block_41,209,1237.323486328125
independent_argmax,independent_argmax_block_41,210,1237.98046875
independent_argmax,independent_argmax_block_41,211,1238.3519287109375
independent_argmax,independent_argmax_block_41,212,1238.565673828125
independent_argmax,independent_argmax_block_41,213,1238.6932373046875
independent_argmax,independent_argmax_block_41,214,1238.7689208984375
independent_argmax,independent_argmax_block_41,215,1238.8148193359375
independent_argmax,independent_argmax_block_41,216,1238.8431396484375
independent_argmax,independent_argmax_block_41,217,1238.86279296875
independent_argmax,independent_argmax_block_41,218,1238.86279296875
independent_argmax,independent_argmax_block_41,219,1239.99853515625
independent_argmax,independent_argmax_block_41,220,1240.644287109375
independent_argmax,independent_argmax_block_41,221,1241.0086669921875
independent_argmax,independent_argmax_block_41,222,1241.217529296875
independent_argmax,independent_argmax_block_41,223,1241.340087890625
independent_argmax,independent_argmax_block_41,224,1241.4139404296875
independent_argmax,independent_argmax_block_41,225,1241.46044921875
independent_argmax,independent_argmax_block_41,226,1241.48779296875
independent_argmax,independent_argmax_block_41,227,1241.5064697265625
independent_argmax,independent_argmax_block_41,228,1241.5064697265625
independent_argmax,independent_argmax_block_41,229,1242.63525390625
independent_argmax,independent_argmax_block_41,230,1243.27099609375
independent_argmax,independent_argmax_block_41,231,1243.61328125
independent_argmax,independent_argmax_block_41,232,1243.822998046875
independent_argmax,independent_argmax_block_41,233,1243.9481201171875
independent_argmax,independent_argmax_block_41,234,1244.020751953125
independent_argmax,independent_argmax_block_41,235,1244.030029296875
independent_argmax,independent_argmax_block_41,236,1244.0675048828125
independent_argmax,independent_argmax_block_41,237,1244.0936279296875
independent_argmax,independent_argmax_block_41,238,1244.0936279296875
independent_argmax,independent_argmax_block_41,239,1245.2059326171875
independent_argmax,independent_argmax_block_41,240,1245.8360595703125
independent_argmax,independent_argmax_block_41,241,1246.192138671875
independent_argmax,independent_argmax_block_41,242,1246.397216796875
independent_argmax,independent_argmax_block_41,243,1246.5194091796875
independent_argmax,independent_argmax_block_41,244,1246.590576171875
independent_argmax,independent_argmax_block_41,245,1246.63525390625
independent_argmax,independent_argmax_block_41,246,1246.6558837890625
independent_argmax,independent_argmax_block_41,247,1246.6710205078125
independent_argmax,independent_argmax_block_41,248,1246.6710205078125
independent_argmax,independent_argmax_block_41,249,1247.774169921875
independent_argmax,independent_argmax_block_41,250,1248.3800048828125
independent_argmax,independent_argmax_block_41,251,1248.73486328125
independent_argmax,independent_argmax_block_42,0,1253.30004883
independent_argmax,independent_argmax_block_42,1,1218.2800293
independent_argmax,independent_argmax_block_42,2,1237.90002441
independent_argmax,independent_argmax_block_42,3,1261.15002441
independent_argmax,independent_argmax_block_42,4,1253.22998047
independent_argmax,independent_argmax_block_42,5,1261.11999512
independent_argmax,independent_argmax_block_42,6,1275.92004395
independent_argmax,independent_argmax_block_42,7,1229.09997559
independent_argmax,independent_argmax_block_42,8,1239.69995117
independent_argmax,independent_argmax_block_42,9,1263.84997559
independent_argmax,independent_argmax_block_42,10,1251.7800293
independent_argmax,independent_argmax_block_42,11,1257.81005859
independent_argmax,independent_argmax_block_42,12,1236.91003418
independent_argmax,independent_argmax_block_42,13,1216.13000488
independent_argmax,independent_argmax_block_42,14,1215.65002441
independent_argmax,independent_argmax_block_42,15,1192.97998047
independent_argmax,independent_argmax_block_42,16,1188.04003906
independent_argmax,independent_argmax_block_42,17,1161.79003906
independent_argmax,independent_argmax_block_42,18,1161.7900390625
independent_argmax,independent_argmax_block_42,19,1164.72265625
independent_argmax,independent_argmax_block_42,20,1166.378173828125
independent_argmax,independent_argmax_block_42,21,1167.312744140625
independent_argmax,independent_argmax_block_42,22,1167.8472900390625
independent_argmax,independent_argmax_block_42,23,1168.163818359375
independent_argmax,independent_argmax_block_42,24,1168.3480224609375
independent_argmax,independent_argmax_block_42,25,1168.4578857421875
independent_argmax,independent_argmax_block_42,26,1168.5296630859375
independent_argmax,independent_argmax_block_42,27,1168.5748291015625
independent_argmax,independent_argmax_block_42,28,1168.5748291015625
independent_argmax,independent_argmax_block_42,29,1171.1495361328125
independent_argmax,independent_argmax_block_42,30,1172.605712890625
independent_argmax,independent_argmax_block_42,31,1173.4195556640625
independent_argmax,independent_argmax_block_42,32,1173.88232421875
independent_argmax,independent_argmax_block_42,33,1174.1551513671875
independent_argmax,independent_argmax_block_42,34,1174.3133544921875
independent_argmax,independent_argmax_block_42,35,1174.4122314453125
independent_argmax,independent_argmax_block_42,36,1174.473388671875
independent_argmax,independent_argmax_block_42,37,1174.509033203125
independent_argmax,independent_argmax_block_42,38,1174.509033203125
independent_argmax,independent_argmax_block_42,39,1176.84912109375
independent_argmax,independent_argmax_block_42,40,1178.1700439453125
independent_argmax,independent_argmax_block_42,41,1178.9124755859375
independent_argmax,independent_argmax_block_42,42,1179.344970703125
independent_argmax,independent_argmax_block_42,43,1179.5972900390625
independent_argmax,independent_argmax_block_42,44,1179.7476806640625
independent_argmax,independent_argmax_block_42,45,1179.83935546875
independent_argmax,independent_argmax_block_42,46,1179.895263671875
independent_argmax,independent_argmax_block_42,47,1179.9259033203125
independent_argmax,independent_argmax_block_42,48,1179.9259033203125
independent_argmax,independent_argmax_block_42,49,1182.0931396484375
independent_argmax,independent_argmax_block_42,50,1183.323974609375
independent_argmax,independent_argmax_block_42,51,1184.005859375
independent_argmax,independent_argmax_block_42,52,1184.4095458984375
independent_argmax,independent_argmax_block_42,53,1184.634765625
independent_argmax,independent_argmax_block_42,54,1184.770263671875
independent_argmax,independent_argmax_block_42,55,1184.8563232421875
independent_argmax,independent_argmax_block_42,56,1184.9091796875
independent_argmax,independent_argmax_block_42,57,1184.940185546875
independent_argmax,independent_argmax_block_42,58,1184.940185546875
independent_argmax,independent_argmax_block_42,59,1186.9674072265625
independent_argmax,independent_argmax_block_42,60,1188.1063232421875
independent_argmax,independent_argmax_block_42,61,1188.7425537109375
independent_argmax,independent_argmax_block_42,62,1189.1112060546875
independent_argmax,independent_argmax_block_42,63,1189.3262939453125
independent_argmax,independent_argmax_block_42,64,1189.450927734375
independent_argmax,independent_argmax_block_42,65,1189.5279541015625
independent_argmax,independent_argmax_block_42,66,1189.5767822265625
independent_argmax,independent_argmax_block_42,67,1189.6026611328125
independent_argmax,independent_argmax_block_42,68,1189.6026611328125
independent_argmax,independent_argmax_block_42,69,1191.4974365234375
independent_argmax,independent_argmax_block_42,70,1192.567138671875
independent_argmax,independent_argmax_block_42,71,1193.1761474609375
independent_argmax,independent_argmax_block_42,72,1193.524658203125
independent_argmax,independent_argmax_block_42,73,1193.732421875
independent_argmax,independent_argmax_block_42,74,1193.85107421875
independent_argmax,independent_argmax_block_42,75,1193.926513671875
independent_argmax,independent_argmax_block_42,76,1193.96875
independent_argmax,independent_argmax_block_42,77,1193.994873046875
independent_argmax,independent_argmax_block_42,78,1193.994873046875
independent_argmax,independent_argmax_block_42,79,1195.768798828125
independent_argmax,independent_argmax_block_42,80,1196.7752685546875
independent_argmax,independent_argmax_block_42,81,1197.33984375
independent_argmax,independent_argmax_block_42,82,1197.6690673828125
independent_argmax,independent_argmax_block_42,83,1197.86376953125
independent_argmax,independent_argmax_block_42,84,1197.976318359375
independent_argmax,independent_argmax_block_42,85,1198.041015625
independent_argmax,independent_argmax_block_42,86,1198.0843505859375
independent_argmax,independent_argmax_block_42,87,1198.109619140625
independent_argmax,independent_argmax_block_42,88,1198.109619140625
independent_argmax,independent_argmax_block_42,89,1199.801513671875
independent_argmax,independent_argmax_block_42,90,1200.7589111328125
independent_argmax,independent_argmax_block_42,91,1201.3023681640625
independent_argmax,independent_argmax_block_42,92,1201.616455078125
independent_argmax,independent_argmax_block_42,93,1201.8056640625
independent_argmax,independent_argmax_block_42,94,1201.9171142578125
independent_argmax,independent_argmax_block_42,95,1201.9871826171875
independent_argmax,independent_argmax_block_42,96,1202.0274658203125
independent_argmax,independent_argmax_block_42,97,1202.0548095703125
independent_argmax,independent_argmax_block_42,98,1202.0548095703125
independent_argmax,independent_argmax_block_42,99,1203.6529541015625
independent_argmax,independent_argmax_block_42,100,1204.5531005859375
independent_argmax,independent_argmax_block_42,101,1205.0589599609375
independent_argmax,independent_argmax_block_42,102,1205.3507080078125
independent_argmax,independent_argmax_block_42,103,1205.522216796875
independent_argmax,independent_argmax_block_42,104,1205.627685546875
independent_argmax,independent_argmax_block_42,105,1205.68994140625
independent_argmax,independent_argmax_block_42,106,1205.727783203125
independent_argmax,independent_argmax_block_42,107,1205.751708984375
independent_argmax,independent_argmax_block_42,108,1205.751708984375
independent_argmax,independent_argmax_block_42,109,1207.273681640625
independent_argmax,independent_argmax_block_42,110,1208.1334228515625
independent_argmax,independent_argmax_block_42,111,1208.6204833984375
independent_argmax,independent_argmax_block_42,112,1208.89599609375
independent_argmax,independent_argmax_block_42,113,1209.0592041015625
independent_argmax,independent_argmax_block_42,114,1209.1522216796875
independent_argmax,independent_argmax_block_42,115,1209.21240234375
independent_argmax,independent_argmax_block_42,116,1209.24951171875
independent_argmax,independent_argmax_block_42,117,1209.27099609375
independent_argmax,independent_argmax_block_42,118,1209.27099609375
